portfolio_id,return
PF00012508,0.006664
PF00012517,0.000964
PF00012802,0.006664
PF00012803,0.000651
PF00012806,0.002229
PF00012808,0.00222
PF00012809,0.002136
PF00013847,0.006312
PF00015141,0.012152
PF00015142,0.012078
PF00015147,0.012078
PF00015148,0.012707
PF00015150,0.003574
PF00015411,0.015656
PF00015413,0.015
PF00015439,0.015444
PF00015440,0.015494
PF00015441,-0.003911
PF00013803,-0.000523
PF00013804,0.005968
PF00013942,0.005816
PF00013943,0.006941
PF00014632,0.00775
PF00014635,0.00775
PF00014636,0.007514
PF00014642,0.00775
PF00014699,-0.002678
PF00014881,0.009984
PF00013826,0.00668
PF00013827,0.005968
PF00013828,0.005829
PF00013867,0.006146
PF00013869,0.006032
PF00013871,0.005607
PF00014135,0.00617
PF00014302,0.008928
PF00014319,0.004014
PF00014322,0.007614
PF00014324,0.008928
PF00014334,-0.002014
PF00014336,0.007614
PF00014406,0.003494
PF00014409,0.008139
PF00014413,0.008139
PF00014415,0.008139
PF00014822,0.010268
PF00014828,0.010614
PF00014829,0.010614
PF00014830,0.010466
PF00014866,0.011032
PF00014871,0.011032
PF00014874,-0.003142
PF00014393,0.003494
PF00014420,0.003494
PF00014992,-0.003895
PF00014997,0.011319
PF00015370,-0.003939
PF00015396,-0.003264
PF00015397,-0.003709
PF00015400,0.01547
PF00013878,-0.0014
PF00013880,0.005682
PF00014625,0.007283
PF00014630,-0.002466
PF00015502,0.015526
PF00014978,0.012211
PF00014990,0.011364
PF00015424,-0.003851
PF00015425,-0.003851
PF00015426,-0.003652
PF00015427,-0.003911
PF00015432,-0.003264
PF00015433,0.003496
PF00015434,-0.00333
PF00015435,0.015
PF00015474,0.015527
PF00015429,-0.003652
PF00012845,0.002224
PF00012883,0.002276
PF00012886,0.002237
PF00013564,0.00034
PF00014802,-0.002736
PF00014803,-0.002657
PF00014804,0.003494
PF00015519,0.015643
PF00015520,0.015527
PF00015521,0.015
PF00015525,-0.003569
PF00015575,0.01515
PF00015583,0.015192
PF00015362,0.014094
PF00015366,0.015
PF00015367,0.01547
PF00014228,0.00611
PF00014229,-0.002014
PF00014261,0.003494
PF00014267,0.007614
PF00014270,0.007785
PF00014468,0.007909
PF00014759,-0.002363
PF00014765,-0.003026
PF00014766,-0.002896
PF00014767,0.010857
PF00015254,-0.003243
PF00015255,0.014094
PF00015339,-0.003822
PF00015347,0.01283
PF00015350,0.014094
PF00015352,0.012756
PF00013040,0.002224
PF00013047,0.000651
PF00013049,0.002239
PF00013052,0.002328
PF00013172,0.002515
PF00013176,0.000651
PF00013177,0.000651
PF00013179,0.000651
PF00015495,0.015723
PF00015496,0.015743
PF00015499,-0.003851
PF00012684,0.000651
PF00012701,0.000651
PF00012702,0.002316
PF00012704,0.002198
PF00012713,0.000651
PF00012756,0.000651
PF00012769,0.002136
PF00012770,0.002136
PF00012774,0.002229
PF00012804,0.002182
PF00012823,0.000651
PF00014062,0.005772
PF00014063,0.005772
PF00014066,0.006181
PF00014235,0.005982
PF00014671,0.003558
PF00014674,0.007514
PF00015224,0.013887
PF00015321,-0.003177
PF00015325,0.012866
PF00015326,0.01206
PF00015329,0.014094
PF00012486,0.000964
PF00012509,0.002356
PF00012511,0.002356
PF00012516,0.006664
PF00012745,0.002276
PF00012747,0.002224
PF00012748,0.002193
PF00012749,0.002237
PF00014268,-0.002014
PF00014274,0.003558
PF00013980,0.006486
PF00013982,0.005816
PF00014046,0.006382
PF00014287,0.007614
PF00014288,0.007554
PF00014300,-0.002014
PF00014563,0.007159
PF00014566,0.003558
PF00014578,0.006929
PF00012672,0.00238
PF00012824,0.002151
PF00012847,0.002198
PF00012867,0.000651
PF00012869,0.000651
PF00012888,0.002316
PF00012905,0.000651
PF00012906,0.002279
PF00012907,0.002245
PF00012915,0.002279
PF00012917,0.002279
PF00012920,0.000651
PF00012922,0.000651
PF00012926,0.002237
PF00014290,-0.002014
PF00014291,-0.002014
PF00014292,0.007785
PF00014737,0.010466
PF00014902,-0.003873
PF00014904,0.010749
PF00015332,0.012866
PF00015335,0.013081
PF00015343,-0.003177
PF00015344,0.013655
PF00015345,0.014094
PF00015405,0.0153
PF00015510,0.015526
PF00012638,0.00238
PF00012639,0.002349
PF00012643,0.000714
PF00012648,0.00229
PF00012650,0.00229
PF00012653,0.002256
PF00012657,0.00238
PF00012658,0.002407
PF00013194,0.006614
PF00013213,0.000651
PF00013215,0.000651
PF00013217,0.000651
PF00013229,0.000651
PF00013233,0.002736
PF00013239,0.006614
PF00013243,0.00263
PF00014128,-0.00171
PF00014260,0.007785
PF00014363,0.008139
PF00014365,0.007909
PF00014367,-0.002243
PF00014368,-0.002243
PF00014372,0.003494
PF00014379,0.008139
PF00014380,0.008139
PF00014381,0.008139
PF00014383,0.008139
PF00014385,-0.002208
PF00014387,0.008139
PF00014395,0.008139
PF00014397,0.007977
PF00014400,0.003494
PF00014401,-0.002243
PF00014581,-0.002233
PF00014582,-0.002144
PF00012645,0.002256
PF00012927,0.002224
PF00012987,0.000651
PF00012998,0.002239
PF00013006,0.002275
PF00013007,0.002198
PF00013008,0.002239
PF00013018,0.002239
PF00013023,0.028202
PF00013036,0.002275
PF00013190,0.002463
PF00013205,0.000651
PF00013208,0.000651
PF00013225,0.002706
PF00013226,0.002562
PF00014138,0.006181
PF00014139,0.006268
PF00014702,0.010466
PF00014705,0.010466
PF00014710,-0.002896
PF00014714,0.010466
PF00014719,0.010268
PF00015516,0.015743
PF00015529,-0.00394
PF00015534,0.015551
PF00012891,0.002279
PF00012899,0.000651
PF00012902,0.002316
PF00012912,0.002279
PF00012913,0.002279
PF00012935,0.000651
PF00012937,0.002279
PF00012938,0.002279
PF00012939,0.002237
PF00012949,0.000651
PF00013166,0.000651
PF00013248,0.002562
PF00013249,0.002615
PF00014050,0.006267
PF00014053,0.006267
PF00014159,0.00629
PF00014162,0.006328
PF00014163,0.006181
PF00014164,0.006181
PF00014258,0.007785
PF00014259,0.008928
PF00014893,-0.003697
PF00014951,0.011319
PF00014953,0.011036
PF00014955,0.011036
PF00014958,0.011036
PF00014963,-0.003177
PF00013262,0.002634
PF00013278,0.002618
PF00013280,0.000651
PF00013282,0.000651
PF00013284,0.000651
PF00013285,0.000651
PF00013296,0.000651
PF00013299,0.000651
PF00013300,0.002618
PF00013303,0.00263
PF00013304,0.002618
PF00013326,0.000616
PF00013345,0.000616
PF00013357,0.002604
PF00013358,0.002551
PF00013377,0.000616
PF00013378,0.000616
PF00014375,0.007909
PF00014376,0.008139
PF00014378,0.008139
PF00014427,-0.002208
PF00014434,0.008139
PF00014436,0.007909
PF00015016,-0.00362
PF00015021,0.011036
PF00015023,0.011036
PF00015024,0.011036
PF00015026,0.011364
PF00015033,0.011246
PF00013114,0.002457
PF00013122,0.002586
PF00013127,0.002493
PF00013143,0.002534
PF00013152,0.002651
PF00013168,0.002534
PF00013185,0.006647
PF00013192,0.00278
PF00013201,0.002598
PF00013202,0.002562
PF00013318,0.002981
PF00013319,0.002859
PF00013321,0.002695
PF00013329,0.002587
PF00013330,0.002551
PF00014096,-0.00171
PF00014097,0.006051
PF00014100,0.00618
PF00014103,-0.008915
PF00014105,-0.00171
PF00014108,0.005921
PF00014109,0.00618
PF00014656,0.007283
PF00014887,0.012133
PF00014888,0.010749
PF00014906,-0.008983
PF00014907,0.012133
PF00014908,0.009984
PF00014909,0.010749
PF00014910,0.010749
PF00014912,0.003574
PF00014918,-0.00369
PF00014975,0.011036
PF00013382,0.002551
PF00013383,0.006614
PF00013384,0.002587
PF00013389,0.002591
PF00013393,0.002551
PF00013435,0.000616
PF00013438,0.002764
PF00013443,0.002923
PF00013445,0.000616
PF00013467,0.003874
PF00013468,0.002925
PF00014327,0.007554
PF00014328,0.007785
PF00014329,0.007785
PF00014331,-0.002014
PF00014340,0.007785
PF00015526,0.015346
PF00012668,0.006672
PF00012669,0.000714
PF00013171,0.006647
PF00013178,0.006647
PF00013183,0.000651
PF00013184,0.000651
PF00013399,0.002764
PF00013400,0.002764
PF00013402,0.0028
PF00013404,0.003565
PF00013418,0.000616
PF00013419,0.000616
PF00013530,0.006255
PF00013533,0.006255
PF00013755,-0.000535
PF00013757,0.005606
PF00013762,0.006082
PF00013765,0.00597
PF00014012,0.006486
PF00015288,0.012304
PF00015289,0.012756
PF00015472,-0.00333
PF00015477,0.015551
PF00015596,0.01515
PF00015597,0.015033
PF00015598,0.01515
PF00015602,-0.002125
PF00015603,-0.001494
PF00015605,0.003806
PF00015622,0.003806
PF00013570,0.00034
PF00013596,0.005236
PF00013659,0.005892
PF00013663,9.2e-05
PF00013667,0.006433
PF00013668,0.006119
PF00013672,9.2e-05
PF00013680,9.2e-05
PF00013684,9.2e-05
PF00014025,0.006486
PF00014026,0.006789
PF00014027,0.006336
PF00014039,0.006336
PF00013730,9.2e-05
PF00014513,0.006929
PF00014514,0.007395
PF00014516,-0.002198
PF00014523,0.006929
PF00014527,0.007159
PF00014528,0.007395
PF00014532,-0.002198
PF00015171,-0.003696
PF00015172,-0.00386
PF00015174,0.003496
PF00015175,0.013345
PF00015176,0.012319
PF00015180,-0.003177
PF00015181,-0.003737
PF00015182,-0.003177
PF00013536,0.004504
PF00013537,0.005084
PF00013538,0.00034
PF00013545,0.006255
PF00013546,0.005084
PF00013722,0.006361
PF00013728,0.005938
PF00013840,0.006146
PF00013890,0.005606
PF00013896,-0.001268
PF00014237,0.006567
PF00014240,0.006328
PF00014058,-0.00171
PF00014059,-0.00171
PF00014068,-0.00171
PF00014073,-0.00171
PF00014076,0.00618
PF00014082,0.005812
PF00012515,0.000964
PF00013499,0.006255
PF00013504,0.00034
PF00013505,0.005236
PF00013506,0.0032
PF00015044,0.011029
PF00015052,0.013001
PF00015057,-0.003513
PF00015067,0.012866
PF00014177,0.006567
PF00014151,0.006181
PF00014152,0.00618
PF00014153,0.006279
PF00014156,0.006243
PF00014157,0.006243
PF00014158,0.006374
PF00014181,0.006041
PF00014182,-0.002014
PF00014186,0.005982
PF00014188,0.005982
PF00014190,0.006567
PF00014221,-0.002014
PF00014222,0.006181
PF00014226,0.006181
PF00014247,0.005982
PF00012828,0.00222
PF00013809,0.00617
PF00013811,0.006082
PF00013928,0.006032
PF00013933,0.005682
PF00014502,0.003494
PF00014503,0.007159
PF00014533,-0.008983
PF00014536,0.007159
PF00014538,-0.002144
PF00014541,0.007159
PF00014543,0.007395
PF00014544,0.006989
PF00014649,-0.002341
PF00014653,0.007514
PF00014843,0.011032
PF00014846,0.010912
PF00014850,-0.003407
PF00014856,0.011032
PF00014859,-0.003407
PF00014863,-0.003407
PF00014864,0.011533
PF00014882,-0.003541
PF00014885,0.010749
PF00014886,0.011032
PF00014991,-0.003177
PF00014993,-0.003177
PF00015094,0.011029
PF00012546,0.002265
PF00012549,0.002335
PF00012550,0.000714
PF00012555,0.002564
PF00012556,0.002439
PF00012562,0.002245
PF00012573,0.002245
PF00012574,0.002265
PF00012580,0.000714
PF00012581,0.006423
PF00012584,0.000714
PF00012725,0.002193
PF00012738,0.000651
PF00012742,0.002276
PF00012743,0.002316
PF00014518,0.003558
PF00014521,-0.002233
PF00014593,0.007283
PF00014690,-0.002376
PF00014691,-0.002431
PF00014734,0.003494
PF00014740,-0.002896
PF00014741,-0.002363
PF00014780,0.010466
PF00014785,0.003494
PF00014790,0.010268
PF00014793,0.010689
PF00014794,-0.002567
PF00012495,0.002356
PF00012520,0.006664
PF00012521,0.002356
PF00013407,0.000616
PF00013408,0.000616
PF00013412,0.002764
PF00013417,0.002995
PF00013423,0.000616
PF00013430,0.002873
PF00014657,0.003494
PF00015155,0.012895
PF00015211,-0.003177
PF00015213,-0.003243
PF00015219,0.012319
PF00015533,0.015526
PF00015551,-0.003264
PF00015552,-0.003264
PF00015566,-0.003911
PF00013834,0.005682
PF00013837,0.005682
PF00014440,0.008139
PF00014442,0.008139
PF00014444,0.007909
PF00014446,0.008139
PF00014551,0.006989
PF00014552,0.006989
PF00014555,0.007395
PF00015635,0.012761
PF00014899,0.009984
PF00014927,0.010749
PF00014928,0.010749
PF00014929,0.010749
PF00014933,0.011032
PF00014934,-0.003541
PF00014935,-0.003142
PF00014940,0.003574
PF00014945,0.010046
PF00014968,0.009978
PF00014971,0.011319
PF00015084,0.010543
PF00015085,-0.003243
PF00015088,-0.00377
PF00012964,0.002316
PF00013860,0.006312
PF00012975,0.002279
PF00012976,0.002279
PF00013972,0.00629
PF00014416,0.008139
PF00015124,0.012152
PF00015125,0.012078
PF00015127,0.012866
PF00015128,0.012078
PF00015129,0.012078
PF00015137,0.012152
PF00015153,0.013001
PF00015154,0.012078
PF00015186,0.01256
PF00015225,-0.003177
PF00015232,-0.003864
PF00015236,0.012895
PF00015241,0.013915
PF00015244,0.012603
PF00013815,0.005682
PF00013816,0.005668
PF00013824,0.00617
PF00013929,-0.0014
PF00013931,0.005607
PF00013932,0.006312
PF00014659,0.00775
PF00014661,0.007588
PF00014662,0.007514
PF00014721,0.009477
PF00014668,-0.002466
PF00014669,-0.002466
PF00014723,-0.002736
PF00014725,-0.002363
PF00014727,-0.002363
PF00014841,0.009867
PF00014942,0.011036
PF00012760,0.002198
PF00012762,0.000651
PF00012764,0.000651
PF00012776,0.006664
PF00012783,0.028202
PF00012786,0.00222
PF00012787,0.002136
PF00012790,0.002257
PF00012794,0.000651
PF00012814,0.002151
PF00012815,0.002136
PF00013876,-0.001376
PF00013881,0.005682
PF00013882,0.006047
PF00015250,-0.003882
PF00015251,-0.003864
PF00015264,-0.003177
PF00015266,0.01206
PF00015541,-0.003652
PF00015556,0.015723
PF00015557,0.015723
PF00015562,0.014773
PF00015563,0.015743
PF00013264,0.006614
PF00013269,0.000651
PF00013274,0.002706
PF00013292,0.002706
PF00015120,0.003574
PF00015122,0.012152
PF00015123,-0.00377
PF00015132,0.013248
PF00015134,0.011029
PF00015298,-0.003177
PF00015443,0.01561
PF00015512,0.015551
PF00014607,0.003558
PF00014608,0.00775
PF00014613,0.007514
PF00014614,0.007283
PF00014682,0.007283
PF00014683,0.007283
PF00014685,0.007283
PF00014686,0.007514
PF00014688,0.007283
PF00015002,0.009978
PF00015004,0.011036
PF00015007,-0.003177
PF00015008,0.003574
PF00015010,0.009978
PF00015630,-0.000929
PF00013823,0.006082
PF00014695,0.00775
PF00015001,-0.003177
PF00015005,-0.003908
PF00015012,-0.003177
PF00015013,0.003574
PF00015296,0.012866
PF00015299,0.01295
PF00015300,0.012756
PF00015312,-0.003243
PF00015314,0.012979
PF00015315,0.011988
PF00013997,0.006876
PF00014004,0.005816
PF00014453,0.008139
PF00015494,-0.003988
PF00015498,0.003496
PF00013077,0.002193
PF00013088,0.002534
PF00013090,0.002534
PF00013091,0.002651
PF00013100,0.002493
PF00013102,0.002493
PF00013106,0.002565
PF00013108,0.002586
PF00013109,0.002733
PF00013111,0.002651
PF00013115,0.006647
PF00013116,0.000651
PF00013117,0.000651
PF00013126,0.006647
PF00013140,0.006647
PF00015445,-0.003742
PF00015457,0.015662
PF00015458,0.015587
PF00015459,0.015662
PF00015462,0.015608
PF00015468,0.015
PF00015471,0.015662
PF00015637,0.00434
PF00013894,0.006312
PF00015295,0.003496
PF00015380,-0.003652
PF00015479,0.015527
PF00015540,0.015743
PF00013153,0.006647
PF00013157,0.002534
PF00013521,0.004785
PF00013524,0.004023
PF00015324,0.012756
PF00015327,0.013655
PF00013486,0.000616
PF00013491,0.005084
PF00013493,0.004307
PF00013494,0.00439
PF00013495,0.004781
PF00013500,0.00496
PF00013507,0.005176
PF00013508,0.00034
PF00013510,0.006255
PF00013513,0.00034
PF00013518,0.005236
PF00013608,0.00034
PF00013617,0.006039
PF00013618,0.006211
PF00015307,0.013081
PF00015308,0.012304
PF00015377,-0.003264
PF00015378,0.003496
PF00015379,0.003496
PF00015383,0.015
PF00015385,0.0153
PF00015572,0.015743
PF00013315,0.002656
PF00013323,0.000616
PF00013324,0.000616
PF00013820,-0.000535
PF00013861,0.005502
PF00013864,0.005753
PF00015075,0.013248
PF00015077,0.013248
PF00015078,0.012152
PF00015079,0.013001
PF00015098,-0.00377
PF00015099,-0.00377
PF00015102,-0.003177
PF00015105,0.012707
PF00015106,0.011029
PF00015109,0.013248
PF00015112,0.003574
PF00015388,-0.003851
PF00015393,0.015608
PF00015394,-0.003715
PF00013642,9.2e-05
PF00013645,0.006519
PF00013647,0.005866
PF00013650,0.006361
PF00013655,0.006398
PF00013669,9.2e-05
PF00013679,0.006697
PF00013694,9.2e-05
PF00013702,9.2e-05
PF00013707,0.006222
PF00013768,-0.000523
PF00013771,-0.000535
PF00013773,0.005983
PF00014451,-0.002243
PF00014457,0.008139
PF00014459,0.007909
PF00014460,0.007909
PF00014461,0.007909
PF00014606,-0.002466
PF00015422,-0.00333
PF00015484,0.003496
PF00015485,-0.003264
PF00013044,0.002275
PF00013048,0.000651
PF00013055,0.000651
PF00013056,0.000651
PF00013748,0.006361
PF00013060,0.002275
PF00013065,0.002239
PF00013749,9.2e-05
PF00013842,0.006146
PF00013845,0.005606
PF00014165,0.006041
PF00014167,0.006567
PF00014168,0.006091
PF00014169,0.005982
PF00014171,0.005982
PF00014173,0.00624
PF00014343,0.007614
PF00015446,-0.003264
PF00015447,-0.006523
PF00015452,-0.003264
PF00015454,0.015608
PF00012688,0.002237
PF00012689,0.002224
PF00012690,0.002237
PF00012695,0.002193
PF00012697,0.002237
PF00012698,0.002224
PF00012709,0.002193
PF00012710,0.002198
PF00012721,0.006664
PF00012727,0.002198
PF00013421,0.006614
PF00013448,0.00427
PF00013453,0.000616
PF00015361,0.012756
PF00013914,-0.001376
PF00013916,-0.001517
PF00013918,0.006032
PF00013920,0.006146
PF00013921,0.006146
PF00013923,0.006109
PF00013925,0.006109
PF00013926,0.006241
PF00014193,0.006567
PF00014194,0.006567
PF00014197,-0.002014
PF00014198,0.00617
PF00014199,-0.001979
PF00014209,0.006091
PF00014210,0.006091
PF00014212,0.006382
PF00014213,0.006091
PF00014214,0.006091
PF00014215,0.006146
PF00014346,0.007614
PF00014493,-0.002191
PF00014497,-0.002198
PF00012598,0.000714
PF00012619,0.000714
PF00012841,0.002245
PF00012857,0.006647
PF00012859,0.002237
PF00012861,0.002237
PF00012863,0.002368
PF00012864,0.002237
PF00013083,0.002237
PF00013084,0.002237
PF00013134,0.002457
PF00013373,0.002551
PF00013375,0.003366
PF00012540,0.002527
PF00012545,0.000714
PF00012566,0.002245
PF00012569,0.000714
PF00012605,0.000714
PF00012630,0.000714
PF00012632,0.006672
PF00012635,0.00238
PF00012636,0.00229
PF00013743,0.006916
PF00014352,0.007614
PF00014354,0.007785
PF00014403,0.007909
PF00014418,0.007909
PF00014422,-0.008993
PF00014473,0.007395
PF00014474,0.006989
PF00014475,0.007395
PF00014478,0.006989
PF00014479,0.003494
PF00014487,0.007159
PF00014488,0.007395
PF00014548,-0.002109
PF00014550,-0.002233
PF00014586,0.00775
PF00014588,0.007514
PF00014589,0.007514
PF00014590,0.007283
PF00013074,0.002276
PF00013370,0.000616
PF00013472,0.002764
PF00013475,0.000616
PF00013477,0.000616
PF00013479,0.000616
PF00013485,0.00427
PF00013526,0.00034
PF00013527,0.00034
PF00013632,0.006828
PF00013639,0.005866
PF00015489,0.015551
PF00015490,0.015551
PF00012750,0.002198
PF00012755,0.002237
PF00012929,0.002237
PF00012931,0.002316
PF00012943,0.002237
PF00012944,0.002279
PF00012945,0.002316
PF00012950,0.002237
PF00012968,0.000651
PF00012969,0.002198
PF00012982,0.000651
PF00012991,0.002239
PF00012992,0.002239
PF00012994,0.000651
PF00013001,0.002239
PF00013002,0.002237
PF00013251,0.000651
PF00013252,0.000651
PF00012528,0.002564
PF00012529,0.002504
PF00012532,0.002245
PF00012564,0.000714
PF00012578,0.000714
PF00012583,0.006671
PF00012592,0.00232
PF00012596,0.000714
PF00012600,0.002256
PF00012622,0.00238
PF00012623,0.00229
PF00012626,0.00232
PF00012627,0.00229
PF00013602,0.006255
PF00013603,0.00034
PF00013606,0.005236
PF00012603,0.000714
PF00012606,0.002355
PF00012678,0.00232
PF00012715,0.002224
PF00012718,0.000651
PF00012837,0.002219
PF00012838,0.002151
PF00012839,0.002229
PF00012840,0.002229
PF00012850,0.002237
PF00012856,0.000651
PF00012978,0.002275
PF00012986,0.000651
PF00012988,0.000651
PF00012989,0.000651
PF00013016,0.002224
PF00013026,0.002304
PF00013028,0.002275
PF00013029,0.002224
PF00013030,0.002239
PF00013620,0.006361
PF00013032,0.000651
PF00013625,0.006519
PF00013629,0.006398
PF00013651,0.006058
PF00013652,0.006361
PF00013777,-0.000523
PF00013253,-0.007216
PF00013259,0.002562
PF00013272,0.00263
PF00013289,0.002562
PF00013310,0.002562
PF00013311,0.002615
PF00013474,0.000616
PF00013807,0.00668
PF00013996,0.006243
PF00014000,-0.001538
PF00014008,0.005816
PF00014010,0.006041
PF00014013,0.005816
PF00014015,0.006486
PF00014018,0.006789
PF00013795,0.005953
PF00013829,0.00629
PF00013902,0.005732
PF00013903,0.006047
PF00013905,0.005682
PF00013936,0.005816
PF00013937,0.005816
PF00013938,0.005762
PF00013946,0.00629
PF00013948,0.005816
PF00013949,0.005816
PF00013971,0.005816
PF00014088,0.005817
PF00014089,0.005772
PF00014091,0.00599
PF00014430,0.007909
PF00014432,-0.002243
PF00014465,0.008139
PF00014643,0.007514
PF00014644,0.003494
PF00014645,-0.002466
PF00014717,-0.003026
PF00014757,-0.00296
PF00014750,0.010393
PF00014751,0.010268
PF00014752,0.010268
PF00014754,0.010466
PF00014756,-0.002727
PF00014769,0.010393
PF00014772,0.010393
PF00014774,-0.002363
PF00014777,-0.002727
PF00014826,-0.003026
PF00015291,0.011988
PF00013540,0.006255
PF00013541,0.00034
PF00013543,0.004781
PF00013544,0.00496
PF00013742,9.2e-05
PF00014031,0.005762
PF00014093,-0.00171
PF00014118,0.00599
PF00014120,0.005772
PF00014123,0.00629
PF00014127,0.006182
PF00014147,0.006181
